"Signal","Type","DataType","Deprecated","Unit","Min","Max","Desc","Comment","Allowed","Id"
"Vehicle.Chassis.Brake.PedalPosition","sensor","uint8","","percent","0","100","Brake pedal position as percent. 0 = Not depressed. 100 = Fully depressed.","","","0477d3a4a831564ea473976cf34374f2"
"Vehicle.Chassis.Trailer","branch","","V2.1 moved to Vehicle.Trailer","","","","Trailer signals","","","228ce19986db5ce383fa5725fcb6b01b"
"Vehicle.Chassis.Trailer.Connected","sensor","boolean","V2.1 moved to Vehicle.Trailer.Connected","","","","Signal indicating if trailer is connected or not.","","","00894266101c534fbcc4a6fb6d3a497a"
"Vehicle.OBD","branch","","","","","","OBD data.","","","7ad7c512ed5d52c8b31944d2d47a4bc3"
"Vehicle.OBD.PidsA","sensor","uint32","","","","","PID 00 - Bit array of the supported pids 01 to 20","","","ba1c1b9034955d2d97249c3b4516beef"
"Vehicle.OBD.Status","branch","","","","","","PID 01 - OBD status","","","474f58e593ee5bfebbb9c6ce4a453f96"
"Vehicle.OBD.Status.MIL","sensor","boolean","","","","","Malfunction Indicator Light (MIL) False = Off, True = On","","","5cfe08ba057c56b18ea55978d33f2390"
"Vehicle.OBD.Status.DTCCount","sensor","uint8","","","","","Number of sensor Trouble Codes (DTC)","","","4afdf65e788c5f69baf682597e69fb67"
"Vehicle.OBD.Status.IgnitionType","sensor","string","","","","","Type of the ignition for ICE - spark = spark plug ignition, compression = self-igniting (Diesel engines)","","","7ffd71caac8e5bd18f93366afdfe534d"
"Vehicle.OBD.DTCList","sensor","string[]","","","","","List of currently active DTCs formatted according OBD II (SAE-J2012DA_201812) standard ([P|C|B|U]XXXXX )","","","eee1b64e69845d5ab5e793b74631f9dc"
"Vehicle.OBD.FreezeDTC","sensor","string","","","","","PID 02 - DTC that triggered the freeze frame","","","5b87fae8dda4522aae209ae528960782"
"Vehicle.OBD.FuelStatus","sensor","string","","","","","PID 03 - Fuel status","","","15fa2f3f667a5f5786eda5c83435ef16"
"Vehicle.OBD.EngineLoad","sensor","float","","percent","","","PID 04 - Engine load in percent - 0 = no load, 100 = full load","","","a8fda8a1b4c6534aa49c447bafc1c700"
"Vehicle.OBD.CoolantTemperature","sensor","float","","celsius","","","PID 05 - Coolant temperature","","","824892cdc72d5f92a38ef3136576edc8"
"Vehicle.OBD.ShortTermFuelTrim1","sensor","float","","percent","","","PID 06 - Short Term (immediate) Fuel Trim - Bank 1 - negative percent leaner, positive percent richer","","","569c983874335fb392d4e82a002654cb"
"Vehicle.OBD.LongTermFuelTrim1","sensor","float","","percent","","","PID 07 - Long Term (learned) Fuel Trim - Bank 1 - negative percent leaner, positive percent richer","","","1c203b11667150f0b4ee1be26a60c084"
"Vehicle.OBD.ShortTermFuelTrim2","sensor","float","","percent","","","PID 08 - Short Term (immediate) Fuel Trim - Bank 2 - negative percent leaner, positive percent richer","","","53a39620773a523a8182169027169ec2"
"Vehicle.OBD.LongTermFuelTrim2","sensor","float","","percent","","","PID 09 - Long Term (learned) Fuel Trim - Bank 2 - negative percent leaner, positive percent richer","","","b02aff2efce05632b5694a256e5b9ec7"
"Vehicle.OBD.FuelPressure","sensor","float","","kPa","","","PID 0A - Fuel pressure","","","34e6b0689f025d7b9bfa1fc49bb30c0f"
"Vehicle.OBD.MAP","sensor","float","","kPa","","","PID 0B - Intake manifold pressure","","","335991b1b53f56f097fea7b05d4db83b"
"Vehicle.OBD.EngineSpeed","sensor","float","","rpm","","","PID 0C - Engine speed measured as rotations per minute","","","b682eea93b3e5874ab3b52e95a1fad37"
"Vehicle.OBD.Speed","sensor","float","","km/h","","","PID 0D - Vehicle speed","","","91ed0bb43eb054759813cd784b071764"
"Vehicle.OBD.TimingAdvance","sensor","float","","degrees","","","PID 0E - Time advance","","","35533b7e327d5f839b17c932b630767c"
"Vehicle.OBD.IntakeTemp","sensor","float","","celsius","","","PID 0F - Intake temperature","","","7c108305178b5854b430a23e125588bd"
"Vehicle.OBD.MAF","sensor","float","","g/s","","","PID 10 - Grams of air drawn into engine per second","","","f3acdf89fb865313883d5d3126f15518"
"Vehicle.OBD.ThrottlePosition","sensor","float","","percent","","","PID 11 - Throttle position - 0 = closed throttle, 100 = open throttle","","","ec1d372020205bb4a846a014b33801e1"
"Vehicle.OBD.AirStatus","sensor","string","","","","","PID 12 - Secondary air status","","","548f65bf59ed505a86dfaa1c33342e4d"
"Vehicle.OBD.OxygenSensorsIn2Banks","sensor","uint8","","","","","PID 13 - Presence of oxygen sensors in 2 banks. [A0..A3] == Bank 1, Sensors 1-4. [A4..A7] == Bank 2, Sensors 1-4","","","0a9ba3f0a9b256d78bafd62ee8ce73cd"
"Vehicle.OBD.O2","branch","","","","","","Oxygen sensors (PID 14 - PID 1B)","","","31f007df72af50f0925d2b4647682a4d"
"Vehicle.OBD.O2.Sensor1","branch","","","","","","Oxygen sensors (PID 14 - PID 1B)","","","3aa8859203d4545083196a9690d72627"
"Vehicle.OBD.O2.Sensor1.Voltage","sensor","float","","V","","","PID 1x (byte A) - Sensor voltage","","","e95f4ea667265ee3a68ab57b86ecbf66"
"Vehicle.OBD.O2.Sensor1.ShortTermFuelTrim","sensor","float","","percent","","","PID 1x (byte B) - Short term fuel trim","","","ee366d40132456c0bce8cac3a837f16a"
"Vehicle.OBD.O2.Sensor2","branch","","","","","","Oxygen sensors (PID 14 - PID 1B)","","","efcb337cf94056c8a724e76bcfee6765"
"Vehicle.OBD.O2.Sensor2.Voltage","sensor","float","","V","","","PID 1x (byte A) - Sensor voltage","","","5f1781bde96b53ce9b810a5a56b7c8ed"
"Vehicle.OBD.O2.Sensor2.ShortTermFuelTrim","sensor","float","","percent","","","PID 1x (byte B) - Short term fuel trim","","","92e6e172777457a9866ca045d0d79853"
"Vehicle.OBD.O2.Sensor3","branch","","","","","","Oxygen sensors (PID 14 - PID 1B)","","","b8c145402b7a5cffaa2699ed61b056fa"
"Vehicle.OBD.O2.Sensor3.Voltage","sensor","float","","V","","","PID 1x (byte A) - Sensor voltage","","","a86a1986f0fe5d25b6c438a00438ff60"
"Vehicle.OBD.O2.Sensor3.ShortTermFuelTrim","sensor","float","","percent","","","PID 1x (byte B) - Short term fuel trim","","","66c300d35eb85e7387dc42528cca48d9"
"Vehicle.OBD.O2.Sensor4","branch","","","","","","Oxygen sensors (PID 14 - PID 1B)","","","853945bce86c5c4f95081075ae32261c"
"Vehicle.OBD.O2.Sensor4.Voltage","sensor","float","","V","","","PID 1x (byte A) - Sensor voltage","","","772cbfab91be59f7bbf3ec4140ffbcc4"
"Vehicle.OBD.O2.Sensor4.ShortTermFuelTrim","sensor","float","","percent","","","PID 1x (byte B) - Short term fuel trim","","","b71dcf9d850c5d5686f14ad46cd2cae3"
"Vehicle.OBD.O2.Sensor5","branch","","","","","","Oxygen sensors (PID 14 - PID 1B)","","","f48c76c9c7ec5ddcb6838ced0bd7517b"
"Vehicle.OBD.O2.Sensor5.Voltage","sensor","float","","V","","","PID 1x (byte A) - Sensor voltage","","","155a0816093b5aee8012ed2a8d532b7f"
"Vehicle.OBD.O2.Sensor5.ShortTermFuelTrim","sensor","float","","percent","","","PID 1x (byte B) - Short term fuel trim","","","7604de26198b51e28a441f79b1d84242"
"Vehicle.OBD.O2.Sensor6","branch","","","","","","Oxygen sensors (PID 14 - PID 1B)","","","5269c1877ded507b87d7d1d7bec10605"
"Vehicle.OBD.O2.Sensor6.Voltage","sensor","float","","V","","","PID 1x (byte A) - Sensor voltage","","","85430592fb795e848d7bb91e6b9f1e00"
"Vehicle.OBD.O2.Sensor6.ShortTermFuelTrim","sensor","float","","percent","","","PID 1x (byte B) - Short term fuel trim","","","2fb034769cab5089986d90bf7f9000ca"
"Vehicle.OBD.O2.Sensor7","branch","","","","","","Oxygen sensors (PID 14 - PID 1B)","","","4b565102e4a052aa8aa64f27dc678ce3"
"Vehicle.OBD.O2.Sensor7.Voltage","sensor","float","","V","","","PID 1x (byte A) - Sensor voltage","","","23984a68e63f532bab18679e1174130d"
"Vehicle.OBD.O2.Sensor7.ShortTermFuelTrim","sensor","float","","percent","","","PID 1x (byte B) - Short term fuel trim","","","81f34b16b5e05d1ab159de9474eaf5bc"
"Vehicle.OBD.O2.Sensor8","branch","","","","","","Oxygen sensors (PID 14 - PID 1B)","","","d5eef24c35f1561982127404b50ece11"
"Vehicle.OBD.O2.Sensor8.Voltage","sensor","float","","V","","","PID 1x (byte A) - Sensor voltage","","","23e057b3629a5136bb585638725fe0a2"
"Vehicle.OBD.O2.Sensor8.ShortTermFuelTrim","sensor","float","","percent","","","PID 1x (byte B) - Short term fuel trim","","","1699eb2267615e258259e480be0fa606"
"Vehicle.OBD.OBDStandards","attribute","uint8","","","","","PID 1C - OBD standards this vehicle conforms to","","","1aa8d7d055cf5a29a31b04a12124f673"
"Vehicle.OBD.OxygenSensorsIn4Banks","sensor","uint8","","","","","PID 1D - Presence of oxygen sensors in 4 banks. Similar to PID 13, but [A0..A7] == [B1S1, B1S2, B2S1, B2S2, B3S1, B3S2, B4S1, B4S2]","","","41d3377813d651aa9b9344ba9fd2f880"
"Vehicle.OBD.AuxInputStatus","sensor","boolean","","","","","PID 1E - Auxiliary input status (power take off)","","","6e0b531c320e50d59fb46e98df17620a"
"Vehicle.OBD.RunTime","sensor","float","","s","","","PID 1F - Engine run time","","","acf70773752256d1a227ab48257624b5"
"Vehicle.OBD.PidsB","sensor","uint32","","","","","PID 20 - Bit array of the supported pids 21 to 40","","","00193c560a0a5525baa45681e07b50f6"
"Vehicle.OBD.DistanceWithMIL","sensor","float","","km","","","PID 21 - Distance traveled with MIL on","","","a9a522e343f25522b08f11e81bb91349"
"Vehicle.OBD.FuelRailPressureVac","sensor","float","","kPa","","","PID 22 - Fuel rail pressure relative to vacuum","","","b3b0adf44aa3572fa07e7434993e6458"
"Vehicle.OBD.FuelRailPressureDirect","sensor","float","","kPa","","","PID 23 - Fuel rail pressure direct inject","","","039cb7bf1a8356a98d09eaf4fc029fe9"
"Vehicle.OBD.O2WR","branch","","","","","","Wide range/band oxygen sensors (PID 24 - 2B and PID 34 - 3B)","","","a439f2bc16575318afe20d0bc6a8cacf"
"Vehicle.OBD.O2WR.Sensor1","branch","","","","","","Wide range/band oxygen sensors (PID 24 - 2B and PID 34 - 3B)","","","496074cec04a5260b60fd39bb7ed1479"
"Vehicle.OBD.O2WR.Sensor1.Lambda","sensor","float","","","","","PID 2x (byte AB) and PID 3x (byte AB) - Lambda for wide range/band oxygen sensor","","","b809083454a5516f995477c59bf4d3c6"
"Vehicle.OBD.O2WR.Sensor1.Voltage","sensor","float","","V","","","PID 2x (byte CD) - Voltage for wide range/band oxygen sensor","","","396251cbfa5a57ffb1dd743298dfcdf9"
"Vehicle.OBD.O2WR.Sensor1.Current","sensor","float","","A","","","PID 3x (byte CD) - Current for wide range/band oxygen sensor","","","bb4c70d9d2ae56c8a9a3be446db6f54c"
"Vehicle.OBD.O2WR.Sensor2","branch","","","","","","Wide range/band oxygen sensors (PID 24 - 2B and PID 34 - 3B)","","","079f9960f75d5f399df7ff86fcea8f0c"
"Vehicle.OBD.O2WR.Sensor2.Lambda","sensor","float","","","","","PID 2x (byte AB) and PID 3x (byte AB) - Lambda for wide range/band oxygen sensor","","","ce55aed0e8705a49970566db71ebcf90"
"Vehicle.OBD.O2WR.Sensor2.Voltage","sensor","float","","V","","","PID 2x (byte CD) - Voltage for wide range/band oxygen sensor","","","a784675c3b765d42ad023d8ee412be26"
"Vehicle.OBD.O2WR.Sensor2.Current","sensor","float","","A","","","PID 3x (byte CD) - Current for wide range/band oxygen sensor","","","442ab33180ca5028a37a487056ba4a51"
"Vehicle.OBD.O2WR.Sensor3","branch","","","","","","Wide range/band oxygen sensors (PID 24 - 2B and PID 34 - 3B)","","","a8a83d3e33f9584b824088e830bcbaec"
"Vehicle.OBD.O2WR.Sensor3.Lambda","sensor","float","","","","","PID 2x (byte AB) and PID 3x (byte AB) - Lambda for wide range/band oxygen sensor","","","f2ae7c781b0a5dcf8db91558e3cf4c13"
"Vehicle.OBD.O2WR.Sensor3.Voltage","sensor","float","","V","","","PID 2x (byte CD) - Voltage for wide range/band oxygen sensor","","","a78f7621a3f75df2adc1dc940219834a"
"Vehicle.OBD.O2WR.Sensor3.Current","sensor","float","","A","","","PID 3x (byte CD) - Current for wide range/band oxygen sensor","","","c942468e349e5aaebde4d90ee0bc3814"
"Vehicle.OBD.O2WR.Sensor4","branch","","","","","","Wide range/band oxygen sensors (PID 24 - 2B and PID 34 - 3B)","","","bb67047ddad158ba98876a6a87d02e97"
"Vehicle.OBD.O2WR.Sensor4.Lambda","sensor","float","","","","","PID 2x (byte AB) and PID 3x (byte AB) - Lambda for wide range/band oxygen sensor","","","be09013f423c588eae9c06da9ddf290f"
"Vehicle.OBD.O2WR.Sensor4.Voltage","sensor","float","","V","","","PID 2x (byte CD) - Voltage for wide range/band oxygen sensor","","","abeca90ba22d5c32a34ee907cedf3192"
"Vehicle.OBD.O2WR.Sensor4.Current","sensor","float","","A","","","PID 3x (byte CD) - Current for wide range/band oxygen sensor","","","f16b31fde63a516db04cb44feaa7c27b"
"Vehicle.OBD.O2WR.Sensor5","branch","","","","","","Wide range/band oxygen sensors (PID 24 - 2B and PID 34 - 3B)","","","01c4160d39af5db59c66db844646195e"
"Vehicle.OBD.O2WR.Sensor5.Lambda","sensor","float","","","","","PID 2x (byte AB) and PID 3x (byte AB) - Lambda for wide range/band oxygen sensor","","","16a957200f5c51f89824bbb76a23b9c0"
"Vehicle.OBD.O2WR.Sensor5.Voltage","sensor","float","","V","","","PID 2x (byte CD) - Voltage for wide range/band oxygen sensor","","","699c4db2439f51af8465e823687018b8"
"Vehicle.OBD.O2WR.Sensor5.Current","sensor","float","","A","","","PID 3x (byte CD) - Current for wide range/band oxygen sensor","","","40494cb5826554929f5ecadd5b9173fd"
"Vehicle.OBD.O2WR.Sensor6","branch","","","","","","Wide range/band oxygen sensors (PID 24 - 2B and PID 34 - 3B)","","","cff12c30bde957798daaa3a91758b48b"
"Vehicle.OBD.O2WR.Sensor6.Lambda","sensor","float","","","","","PID 2x (byte AB) and PID 3x (byte AB) - Lambda for wide range/band oxygen sensor","","","fdae9bb9a3a45b4680450f0347cf6d66"
"Vehicle.OBD.O2WR.Sensor6.Voltage","sensor","float","","V","","","PID 2x (byte CD) - Voltage for wide range/band oxygen sensor","","","304c181c76d55c3abe75382a935c7bde"
"Vehicle.OBD.O2WR.Sensor6.Current","sensor","float","","A","","","PID 3x (byte CD) - Current for wide range/band oxygen sensor","","","06a38b6b4784545bb637279e96d48eb5"
"Vehicle.OBD.O2WR.Sensor7","branch","","","","","","Wide range/band oxygen sensors (PID 24 - 2B and PID 34 - 3B)","","","44459df1f25f5d43a07b00f2bad65ef5"
"Vehicle.OBD.O2WR.Sensor7.Lambda","sensor","float","","","","","PID 2x (byte AB) and PID 3x (byte AB) - Lambda for wide range/band oxygen sensor","","","9221a5289157538b9dcaa0d961c335fa"
"Vehicle.OBD.O2WR.Sensor7.Voltage","sensor","float","","V","","","PID 2x (byte CD) - Voltage for wide range/band oxygen sensor","","","0ad1d79dcce65c00ac48421b5b54ca0e"
"Vehicle.OBD.O2WR.Sensor7.Current","sensor","float","","A","","","PID 3x (byte CD) - Current for wide range/band oxygen sensor","","","6ed46315325d540eb95c86ec61eef8e4"
"Vehicle.OBD.O2WR.Sensor8","branch","","","","","","Wide range/band oxygen sensors (PID 24 - 2B and PID 34 - 3B)","","","b8865e72055d52a086f6935d5c188cc1"
"Vehicle.OBD.O2WR.Sensor8.Lambda","sensor","float","","","","","PID 2x (byte AB) and PID 3x (byte AB) - Lambda for wide range/band oxygen sensor","","","c56db1195fa3519ab6718ab57d2cd543"
"Vehicle.OBD.O2WR.Sensor8.Voltage","sensor","float","","V","","","PID 2x (byte CD) - Voltage for wide range/band oxygen sensor","","","ab7d6c739f025782bba640e58123f0c8"
"Vehicle.OBD.O2WR.Sensor8.Current","sensor","float","","A","","","PID 3x (byte CD) - Current for wide range/band oxygen sensor","","","96de3c3b036c50c2978ab2aa490d4d9e"
"Vehicle.OBD.CommandedEGR","sensor","float","","percent","","","PID 2C - Commanded exhaust gas recirculation (EGR)","","","0265890a4a695ee6952c9b9f565ddaa5"
"Vehicle.OBD.EGRError","sensor","float","","percent","","","PID 2D - Exhaust gas recirculation (EGR) error","","","80a7000c5c7b5444b5571a26264061e5"
"Vehicle.OBD.CommandedEVAP","sensor","float","","percent","","","PID 2E - Commanded evaporative purge (EVAP) valve","","","5e6295d04a9159b88f4698b561b86842"
"Vehicle.OBD.FuelLevel","sensor","float","","percent","","","PID 2F - Fuel level in the fuel tank","","","fd39813424ee5cd08c44714b35697287"
"Vehicle.OBD.WarmupsSinceDTCClear","sensor","uint8","","","","","PID 30 - Number of warm-ups since codes cleared","","","a63ba60721785fc591e3dd067c4dc2ae"
"Vehicle.OBD.DistanceSinceDTCClear","sensor","float","","km","","","PID 31 - Distance traveled since codes cleared","","","0da628e2c69d561eb86216ddcb6e7b2a"
"Vehicle.OBD.EVAPVaporPressure","sensor","float","","Pa","","","PID 32 - Evaporative purge (EVAP) system pressure","","","70b5dae2ffd0561eab73efed8ad2f0ad"
"Vehicle.OBD.BarometricPressure","sensor","float","","kPa","","","PID 33 - Barometric pressure","","","1966bfff4d235767bfd9a21afb445ac7"
"Vehicle.OBD.Catalyst","branch","","","","","","Catalyst signals","","","4eb0b191d6445de081f3f3f759af31c2"
"Vehicle.OBD.Catalyst.Bank1","branch","","","","","","Catalyst bank 1 signals","","","0c3aaf014ba95b938b639d4202ef8b25"
"Vehicle.OBD.Catalyst.Bank1.Temperature1","sensor","float","","celsius","","","PID 3C - Catalyst temperature from bank 1, sensor 1","","","5a770f13939e5d069682d408f160a895"
"Vehicle.OBD.Catalyst.Bank1.Temperature2","sensor","float","","celsius","","","PID 3E - Catalyst temperature from bank 1, sensor 2","","","ca9419a5d23b5937af23b51d823722fa"
"Vehicle.OBD.Catalyst.Bank2","branch","","","","","","Catalyst bank 2 signals","","","9a20459754755146a3b9608bf6384835"
"Vehicle.OBD.Catalyst.Bank2.Temperature1","sensor","float","","celsius","","","PID 3D - Catalyst temperature from bank 2, sensor 1","","","011658e4ee89502c9a33877c92dbf888"
"Vehicle.OBD.Catalyst.Bank2.Temperature2","sensor","float","","celsius","","","PID 3F - Catalyst temperature from bank 2, sensor 2","","","f60c68f0ebca5fcf97086ce04e16d661"
"Vehicle.OBD.PidsC","sensor","uint32","","","","","PID 40 - Bit array of the supported pids 41 to 60","","","7c3a3f0ecc5d593aa996892668afe4b0"
"Vehicle.OBD.DriveCycleStatus","branch","","","","","","PID 41 - OBD status for the current drive cycle","","","5215e28062f75154822789b8a5f30630"
"Vehicle.OBD.DriveCycleStatus.MIL","sensor","boolean","","","","","Malfunction Indicator Light (MIL) - False = Off, True = On","","","7ce9859f21205e7f8876a10331fe6be7"
"Vehicle.OBD.DriveCycleStatus.DTCCount","sensor","uint8","","","","","Number of sensor Trouble Codes (DTC)","","","312856f746ff560e8098c19196964d3b"
"Vehicle.OBD.DriveCycleStatus.IgnitionType","sensor","string","","","","","Type of the ignition for ICE - spark = spark plug ignition, compression = self-igniting (Diesel engines)","","","1aeb7b6d025f5a8693104824abaa1c49"
"Vehicle.OBD.ControlModuleVoltage","sensor","float","","V","","","PID 42 - Control module voltage","","","59e072b932605ffc88a299c874d885c4"
"Vehicle.OBD.AbsoluteLoad","sensor","float","","percent","","","PID 43 - Absolute load value","","","b3dd889a42ce5de9a7904b7196ae325c"
"Vehicle.OBD.CommandedEquivalenceRatio","sensor","float","","ratio","","","PID 44 - Commanded equivalence ratio","","","104e39e816f65fa791d0afa24603292b"
"Vehicle.OBD.RelativeThrottlePosition","sensor","float","","percent","","","PID 45 - Relative throttle position","","","54ecf7dd671c5053aac4bc1bb061d64b"
"Vehicle.OBD.AmbientAirTemperature","sensor","float","","celsius","","","PID 46 - Ambient air temperature","","","220a90f183c5583ea8b8b6454d774517"
"Vehicle.OBD.ThrottlePositionB","sensor","float","","percent","","","PID 47 - Absolute throttle position B","","","701712a565ed5bf8b6630487a7152c87"
"Vehicle.OBD.ThrottlePositionC","sensor","float","","percent","","","PID 48 - Absolute throttle position C","","","06f162dc00a85f628f9d5d1bc952665c"
"Vehicle.OBD.AcceleratorPositionD","sensor","float","","percent","","","PID 49 - Accelerator pedal position D","","","7e63256081ac5a7b8a28a6fa3c2c2ff9"
"Vehicle.OBD.AcceleratorPositionE","sensor","float","","percent","","","PID 4A - Accelerator pedal position E","","","4104e7fc25355e25b4522d233565d84b"
"Vehicle.OBD.AcceleratorPositionF","sensor","float","","percent","","","PID 4B - Accelerator pedal position F","","","95f5c2a209a857ff930e2f8e32ac2d3f"
"Vehicle.OBD.ThrottleActuator","sensor","float","","percent","","","PID 4C - Commanded throttle actuator","","","49a19905a1005ee3abe0c0a84d7112d1"
"Vehicle.OBD.RunTimeMIL","sensor","float","","min","","","PID 4D - Run time with MIL on","","","555604a484535f60adf8894a6bd895b6"
"Vehicle.OBD.TimeSinceDTCCleared","sensor","float","","min","","","PID 4E - Time since trouble codes cleared","","","66ea3984a2585dcdaaf6452eef835c0d"
"Vehicle.OBD.MaxMAF","sensor","float","","g/s","","","PID 50 - Maximum flow for mass air flow sensor","","","e21826479f715ee7afe8dc485f109b11"
"Vehicle.OBD.FuelType","sensor","string","","","","","PID 51 - Fuel type","","","aefb45bdd8035904b0c8f3ffcedc53a9"
"Vehicle.OBD.EthanolPercent","sensor","float","","percent","","","PID 52 - Percentage of ethanol in the fuel","","","a207e7de17e1520c894b412af6f2522c"
"Vehicle.OBD.EVAPVaporPressureAbsolute","sensor","float","","kPa","","","PID 53 - Absolute evaporative purge (EVAP) system pressure","","","ef188a1e1a1356f7bc425081e3e00805"
"Vehicle.OBD.EVAPVaporPressureAlternate","sensor","float","","Pa","","","PID 54 - Alternate evaporative purge (EVAP) system pressure","","","68eaba3c79975d61bc35b92cd3e5e8d0"
"Vehicle.OBD.ShortTermO2Trim1","sensor","float","","percent","","","PID 55 (byte A) - Short term secondary O2 trim - Bank 1","","","be7ed33a854557ba802da0c51f9f4564"
"Vehicle.OBD.ShortTermO2Trim3","sensor","float","","percent","","","PID 55 (byte B) - Short term secondary O2 trim - Bank 3","","","af58212df970568b9edcc5e58fa36f8d"
"Vehicle.OBD.LongTermO2Trim1","sensor","float","","percent","","","PID 56 (byte A) - Long term secondary O2 trim - Bank 1","","","9a9586e29a02567e9920cb9b0aa2e3f5"
"Vehicle.OBD.LongTermO2Trim3","sensor","float","","percent","","","PID 56 (byte B) - Long term secondary O2 trim - Bank 3","","","50ea51ad343a5e59b1d214053e522a45"
"Vehicle.OBD.ShortTermO2Trim2","sensor","float","","percent","","","PID 57 (byte A) - Short term secondary O2 trim - Bank 2","","","c8b962f8990e51d294621408ceaa21d9"
"Vehicle.OBD.ShortTermO2Trim4","sensor","float","","percent","","","PID 57 (byte B) - Short term secondary O2 trim - Bank 4","","","8ef0516c0c965fd6aecbacd6b9120a5b"
"Vehicle.OBD.LongTermO2Trim2","sensor","float","","percent","","","PID 58 (byte A) - Long term secondary O2 trim - Bank 2","","","e579f6c930605b389e8ce2d7edd92999"
"Vehicle.OBD.LongTermO2Trim4","sensor","float","","percent","","","PID 58 (byte B) - Long term secondary O2 trim - Bank 4","","","f9c20edd12f456e5ace21581cea484bd"
"Vehicle.OBD.FuelRailPressureAbsolute","sensor","float","","kPa","","","PID 59 - Absolute fuel rail pressure","","","83c88b13d30153949eeca1b1180a9061"
"Vehicle.OBD.RelativeAcceleratorPosition","sensor","float","","percent","","","PID 5A - Relative accelerator pedal position","","","e25de9aacad3549285b4fb234f10be8f"
"Vehicle.OBD.HybridBatteryRemaining","sensor","float","","percent","","","PID 5B - Remaining life of hybrid battery","","","c9517b6243df5e8d8f3aa3e57f71ec37"
"Vehicle.OBD.OilTemperature","sensor","float","","celsius","","","PID 5C - Engine oil temperature","","","ef3dfc11085d5077b363b1a4e8e4a84e"
"Vehicle.OBD.FuelInjectionTiming","sensor","float","","degrees","","","PID 5D - Fuel injection timing","","","ab4869446f5357d6936838983e1b8949"
"Vehicle.OBD.FuelRate","sensor","float","","l/h","","","PID 5E - Engine fuel rate","","","4ab7c2b710f95ceb9c7d01d19dabac38"
"Vehicle.Driver","branch","","","","","","Driver data.","","","1cac57e7b7e756dc8a154eaacbce6426"
"Vehicle.Driver.Identifier","branch","","","","","","Identifier attributes based on OAuth 2.0.","","","89705397069c5ec58d607318f2ff0ea8"
"Vehicle.Driver.Identifier.Subject","sensor","string","","","","","Subject for the authentification of the occupant. E.g. UserID 7331677","","","b41ec688af265f10824bc9635989ac55"
"Vehicle.Driver.Identifier.Issuer","sensor","string","","","","","Unique Issuer for the authentification of the occupant. E.g. https://accounts.funcorp.com","","","ee7988d26d7156d2a030ecc506ea97e7"
"Vehicle.Driver.DistractionLevel","sensor","float","","percent","","","Distraction level of the driver will be the level how much the driver is distracted, by multiple factors. E.g. Driving situation, acustical or optical signales inside the cockpit, phone calls","","","cb35ec0b924e58979e1469146d65c3fa"
"Vehicle.Driver.EyesOnRoad","sensor","boolean","","","","","Has driver the eyes on road or not?","","","52003ac6512e594a87a378e3edf4c5e6"
"Vehicle.Driver.AttentiveProbability","sensor","float","","percent","","","Probability of attentiveness of the driver.","","","fcd202467afb533fbbf9e7da89cc1cee"
"Vehicle.Driver.FatigueLevel","sensor","float","","percent","","","Fatigueness level of driver. Evaluated by multiple factors like trip time, behaviour of steering, eye status.","","","49b1626295705a79ae20d8a270c48b6b"
"Vehicle.Driver.HeartRate","sensor","uint16","","","","","Heart rate of the driver.","","","d71516905f785c4da867a2f86e774d93"
"Vehicle.Service","branch","","","","","","Service data.","","","b6463772705b56a7a993e23601bd3d47"
"Vehicle.Service.ServiceDue","sensor","boolean","","","","","Indicates if vehicle needs service (of any kind). True = Service needed now or in the near future. False = No known need for service.","","","6783737332b25637a847183921e1a51d"
"Vehicle.Service.DistanceToService","sensor","float","","km","","","Remaining distance to service (of any kind). Negative values indicate service overdue.","","","6f4347ce149759819572c8c3a17e8d93"
"Vehicle.Service.TimeToService","sensor","int32","","s","","","Remaining time to service (of any kind). Negative values indicate service overdue.","","","c968be91a5685fa9ae30b84a0f91934e"

