"Signal","Type","DataType","Deprecated","Unit","Min","Max","Desc","Comment","Allowed","Id"
"Vehicle.Cabin.Infotainment.Navigation.DestinationSet","branch","","","","","","A navigation has been selected.","","","f51ce253dc5b58168ecca99297139455"
"Vehicle.Cabin.Infotainment.Navigation.DestinationSet.Latitude","actuator","double","","degrees","-90","90","Latitude of destination in WGS 84 geodetic coordinates.","","","3e33f3252934565d86de5409c761262b"
"Vehicle.Cabin.Infotainment.Navigation.DestinationSet.Longitude","actuator","double","","degrees","-180","180","Longitude of destination in WGS 84 geodetic coordinates.","","","e9bd511146ca51639c8d42c0702e22ee"
"Vehicle.Cabin.Infotainment.HMI","branch","","","","","","HMI related signals","","","271e3d9202825f37bd054820e5ea8141"
"Vehicle.Cabin.Infotainment.HMI.CurrentLanguage","sensor","string","","","","","ISO 639-1 standard language code for the current HMI","","","dc29ee5b7f7154b4ab05a9771fe930b3"
"Vehicle.Cabin.Infotainment.HMI.DateFormat","actuator","string","","","","","Date format used in the current HMI","","['YYYY_MM_DD', 'DD_MM_YYYY', 'MM_DD_YYYY', 'YY_MM_DD', 'DD_MM_YY', 'MM_DD_YY']","0f03c3955fe953e9893a1f52e964919e"
"Vehicle.Cabin.Infotainment.HMI.TimeFormat","actuator","string","","","","","Time format used in the current HMI","","['HR_12', 'HR_24']","73083b87a4e25c02aee672ea32e40005"
"Vehicle.Cabin.Infotainment.HMI.DistanceUnit","actuator","string","","","","","Distance unit used in the current HMI","","['MILES', 'KILOMETERS']","4b40e8bdb1a053ee9ee35338d8804e7b"
"Vehicle.Cabin.Infotainment.HMI.FuelEconomyUnits","actuator","string","","","","","Fuel economy unit used in the current HMI","","['MPG_UK', 'MPG_US', 'MILES_PER_LITER', 'KILOMETERS_PER_LITER', 'LITERS_PER_100_KILOMETERS']","0e6a43ce1aa45243b753545ffa1f0f8c"
"Vehicle.Cabin.Infotainment.HMI.EVEconomyUnits","actuator","string","","","","","EV fuel economy unit used in the current HMI","","['MILES_PER_KILOWATT_HOUR', 'KILOMETERS_PER_KILOWATT_HOUR', 'KILOWATT_HOURS_PER_100_MILES', 'KILOWATT_HOURS_PER_100_KILOMETERS', 'WATT_HOURS_PER_MILE', 'WATT_HOURS_PER_KILOMETER']","914846f6804757ba81ca6bcfac8d2c48"
"Vehicle.Cabin.Infotainment.HMI.TemperatureUnit","actuator","string","","","","","Temperature unit used in the current HMI","","['C', 'F']","a7d1533490bb52b6b4f650280e72543d"
"Vehicle.Cabin.Infotainment.HMI.DayNightMode","actuator","string","","","","","Current display theme","","['DAY', 'NIGHT']","a892039ba136588fa26b2670f839c0cc"
"Vehicle.Cabin.Sunroof","branch","","","","","","Sun roof status.","","","8ff70db05c065e3eb530082a0b6983cf"
"Vehicle.Cabin.Sunroof.Position","sensor","int8","","","-100","100","Sunroof position. 0 = Fully closed 100 = Fully opened. -100 = Fully tilted.","","","ab598697f1c852eda4df9ed62a956d17"
"Vehicle.Cabin.Sunroof.Switch","actuator","string","","","","","Switch controlling sliding action such as window, sunroof, or shade.","","['INACTIVE', 'CLOSE', 'OPEN', 'ONE_SHOT_CLOSE', 'ONE_SHOT_OPEN', 'TILT_UP', 'TILT_DOWN']","88c39afd45a25ea2b474ff581e1fb138"
"Vehicle.Cabin.Sunroof.Shade","branch","","","","","","Sun roof shade status.","","","eeaae5977adb5683b16f405993405b2e"
"Vehicle.Cabin.Sunroof.Shade.Switch","actuator","string","","","","","Switch controlling sliding action such as window, sunroof, or blind.","","['INACTIVE', 'CLOSE', 'OPEN', 'ONE_SHOT_CLOSE', 'ONE_SHOT_OPEN']","3836077128c65381b01e74a1a8be1c40"
"Vehicle.Cabin.Sunroof.Shade.Position","actuator","uint8","","percent","0","100","Position of window blind. 0 = Fully retracted. 100 = Fully deployed.","","","5f78c2a631b75abc88744f9bad277f5a"
"Vehicle.Cabin.RearviewMirror","branch","","","","","","Rearview mirror.","","","e655b654ab9f55bbb04952a99755efae"
"Vehicle.Cabin.RearviewMirror.DimmingLevel","actuator","uint8","","percent","","100","Dimming level of rearview mirror. 0 = undimmed. 100 = fully dimmed.","","","4e2bcbaa6dc1586d8282324b475e5dee"
"Vehicle.Cabin.Lights","branch","","","","","","Interior lights signals and sensors.","","","8b5cd8c4d1e752b38c65a5966c870ccb"
"Vehicle.Cabin.Lights.IsGloveBoxOn","actuator","boolean","","","","","Is glove box light on","","","f7281175fbc85b4a937b2606e4300f9a"
"Vehicle.Cabin.Lights.IsTrunkOn","actuator","boolean","","","","","Is trunk light light on","","","3697df4cddc751df847fac74bd32390f"
"Vehicle.Cabin.Lights.IsDomeOn","actuator","boolean","","","","","Is central dome light light on","","","cc100f4cd2ff5e0593a557a74ebf5d9a"
"Vehicle.Cabin.Lights.AmbientLight","sensor","uint8","","percent","0","100","How much ambient light is detected in cabin. 0 = No ambient light. 100 = Full brightness","","","cf7bf6bc25c2564383e72ef840e4b47d"
"Vehicle.Cabin.Lights.LightIntensity","sensor","uint8","","percent","0","100","Intensity of the interior lights. 0 = Off. 100 = Full brightness.","","","a66eba0bae225a56babf3f9ceb65fc76"
"Vehicle.Cabin.Lights.Spotlight","branch","","","","","","Spotlight for a specific area in the vehicle.","","","8528c64a4c775da3ab01617bbff2e3c9"
"Vehicle.Cabin.Lights.Spotlight.Row1","branch","","","","","","Spotlight for a specific area in the vehicle.","","","ea2b102268735567b3d7d6c36b34e480"
"Vehicle.Cabin.Lights.Spotlight.Row1.IsSharedOn","sensor","boolean","","","","","Is a shared light across a specific row on","","","99614d03c27f50a6a32b99b68814e6d7"
"Vehicle.Cabin.Lights.Spotlight.Row1.IsLeftOn","actuator","boolean","","","","","Is light on the left side switched on","","","c6a9c6b14d725113a087ce7e58a9c90b"
"Vehicle.Cabin.Lights.Spotlight.Row1.IsRightOn","actuator","boolean","","","","","Is light on the right side switched on","","","7c08ddd9067f5905855cec9f30546fc9"
"Vehicle.Cabin.Lights.Spotlight.Row2","branch","","","","","","Spotlight for a specific area in the vehicle.","","","504e514166d255439fd3f61acd3d412b"
"Vehicle.Cabin.Lights.Spotlight.Row2.IsSharedOn","sensor","boolean","","","","","Is a shared light across a specific row on","","","087dd02860965a61a5cba8c66f8dbd36"
"Vehicle.Cabin.Lights.Spotlight.Row2.IsLeftOn","actuator","boolean","","","","","Is light on the left side switched on","","","15534d254ce851509a8dfae763a9d709"
"Vehicle.Cabin.Lights.Spotlight.Row2.IsRightOn","actuator","boolean","","","","","Is light on the right side switched on","","","06e866363b5c589db5b446eca0b68c8b"
"Vehicle.Cabin.Lights.Spotlight.Row3","branch","","","","","","Spotlight for a specific area in the vehicle.","","","c0352a193354597692626b6f0b6d9537"
"Vehicle.Cabin.Lights.Spotlight.Row3.IsSharedOn","sensor","boolean","","","","","Is a shared light across a specific row on","","","87f00a029ec854d39702ef86e030c00c"
"Vehicle.Cabin.Lights.Spotlight.Row3.IsLeftOn","actuator","boolean","","","","","Is light on the left side switched on","","","f32530172b1a535cba376e660a3a630a"
"Vehicle.Cabin.Lights.Spotlight.Row3.IsRightOn","actuator","boolean","","","","","Is light on the right side switched on","","","20424c00cf1d5e49b4287efe186cd263"
"Vehicle.Cabin.Lights.Spotlight.Row4","branch","","","","","","Spotlight for a specific area in the vehicle.","","","42c09d108927563293adcb93738895a0"
"Vehicle.Cabin.Lights.Spotlight.Row4.IsSharedOn","sensor","boolean","","","","","Is a shared light across a specific row on","","","8f8de6d5b18f5cc69c9ecd556ce6b6ed"
"Vehicle.Cabin.Lights.Spotlight.Row4.IsLeftOn","actuator","boolean","","","","","Is light on the left side switched on","","","643c07780d2453e98b5091a39516f7ec"
"Vehicle.Cabin.Lights.Spotlight.Row4.IsRightOn","actuator","boolean","","","","","Is light on the right side switched on","","","f012d37429aa53d1bf8648d686a804ef"
"Vehicle.Cabin.Door","branch","","","","","","All doors, including windows and switches.","","","fd7f4d16f8965419a9a69fd66b40c1d7"
"Vehicle.Cabin.Door.Row1","branch","","","","","","All doors, including windows and switches.","","","fd3fcb481cb953dc9a853125c6ca0453"
"Vehicle.Cabin.Door.Row1.Left","branch","","","","","","All doors, including windows and switches.","","","ee74ca8275485ea89f70931d3b3e4bed"
"Vehicle.Cabin.Door.Row1.Left.IsOpen","actuator","boolean","","","","","Is door open or closed","","","a5560fa546985678be670c13a0467545"
"Vehicle.Cabin.Door.Row1.Left.IsLocked","actuator","boolean","","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","","859b44ab75de5d67a8beedff883a72d0"
"Vehicle.Cabin.Door.Row1.Left.Window","branch","","","","","","Door window status","","","abbf75f4e6b9581db4aacda0f1e2789c"
"Vehicle.Cabin.Door.Row1.Left.Window.IsOpen","sensor","boolean","","","","","Is window open or closed?","","","e7a98f3520825732922e41eb5b88ac49"
"Vehicle.Cabin.Door.Row1.Left.Window.Position","sensor","uint8","","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","","63137367f94856acbb900a0dcdc7e495"
"Vehicle.Cabin.Door.Row1.Left.Window.IsChildLockEngaged","sensor","boolean","","","","","Is window child lock engaged. True = Engaged. False = Disengaged.","","","618fe1eb106857faaf83f24236ed1819"
"Vehicle.Cabin.Door.Row1.Left.Window.Switch","actuator","string","","","","","Switch controlling sliding action such as window, sunroof, or blind.","","['INACTIVE', 'CLOSE', 'OPEN', 'ONE_SHOT_CLOSE', 'ONE_SHOT_OPEN']","e276bf971dae507f99b463f7fe574969"
"Vehicle.Cabin.Door.Row1.Left.IsChildLockActive","sensor","boolean","","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","","194a1dd29e245ff8a19dee7e022bad02"
"Vehicle.Cabin.Door.Row1.Left.Shade","branch","","","","","","Side window shade","","","f1a8db725cfd54c5b22594c456bcb05a"
"Vehicle.Cabin.Door.Row1.Left.Shade.Switch","actuator","string","","","","","Switch controlling sliding action such as window, sunroof, or blind.","","['INACTIVE', 'CLOSE', 'OPEN', 'ONE_SHOT_CLOSE', 'ONE_SHOT_OPEN']","15c012ed31a054ecb2b9b2b1cf57e825"
"Vehicle.Cabin.Door.Row1.Left.Shade.Position","actuator","uint8","","percent","0","100","Position of window blind. 0 = Fully retracted. 100 = Fully deployed.","","","a4c73477293156999f74416245d4f858"
"Vehicle.Cabin.Door.Row1.Right","branch","","","","","","All doors, including windows and switches.","","","f1140cf0720157a1a2ffb62745a82916"
"Vehicle.Cabin.Door.Row1.Right.IsOpen","actuator","boolean","","","","","Is door open or closed","","","055c01ebe86f507b97d15cfba82482a9"
"Vehicle.Cabin.Door.Row1.Right.IsLocked","actuator","boolean","","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","","7e5cf60543505205922b714cee2a3246"
"Vehicle.Cabin.Door.Row1.Right.Window","branch","","","","","","Door window status","","","12e8cf5eb1c65954bb92f5144e2b22f9"
"Vehicle.Cabin.Door.Row1.Right.Window.IsOpen","sensor","boolean","","","","","Is window open or closed?","","","90d0fdeaef075b78abab0b710c760393"
"Vehicle.Cabin.Door.Row1.Right.Window.Position","sensor","uint8","","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","","e7ef528471eb585a937664abab9fbc68"
"Vehicle.Cabin.Door.Row1.Right.Window.IsChildLockEngaged","sensor","boolean","","","","","Is window child lock engaged. True = Engaged. False = Disengaged.","","","6a65a16ba60c5c41b550a7b5f8b313dd"
"Vehicle.Cabin.Door.Row1.Right.Window.Switch","actuator","string","","","","","Switch controlling sliding action such as window, sunroof, or blind.","","['INACTIVE', 'CLOSE', 'OPEN', 'ONE_SHOT_CLOSE', 'ONE_SHOT_OPEN']","fcb9ede77f065479a10740324c0efdc6"
"Vehicle.Cabin.Door.Row1.Right.IsChildLockActive","sensor","boolean","","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","","2eedf9e01c225ff39ee62a7c11395d6c"
"Vehicle.Cabin.Door.Row1.Right.Shade","branch","","","","","","Side window shade","","","f8f91480eb7c59d6ad697f2f9b2f46f1"
"Vehicle.Cabin.Door.Row1.Right.Shade.Switch","actuator","string","","","","","Switch controlling sliding action such as window, sunroof, or blind.","","['INACTIVE', 'CLOSE', 'OPEN', 'ONE_SHOT_CLOSE', 'ONE_SHOT_OPEN']","763aea099a515fc998fde10d936b0b38"
"Vehicle.Cabin.Door.Row1.Right.Shade.Position","actuator","uint8","","percent","0","100","Position of window blind. 0 = Fully retracted. 100 = Fully deployed.","","","22944f205eb45c6f804e481b8dd783c5"
"Vehicle.Cabin.Door.Row2","branch","","","","","","All doors, including windows and switches.","","","74c8a76ad2545ceba474a85ae84eec8e"
"Vehicle.Cabin.Door.Row2.Left","branch","","","","","","All doors, including windows and switches.","","","20c6ae3bdb9b5fc8b8098d87f06c9069"
"Vehicle.Cabin.Door.Row2.Left.IsOpen","actuator","boolean","","","","","Is door open or closed","","","0143c6028c355f29ae5b3ee2d31869a8"
"Vehicle.Cabin.Door.Row2.Left.IsLocked","actuator","boolean","","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","","5fb9d9707cd85925ab6658d90f044b45"
"Vehicle.Cabin.Door.Row2.Left.Window","branch","","","","","","Door window status","","","424d04d0ae8351af8c7115b131f1fe2e"
"Vehicle.Cabin.Door.Row2.Left.Window.IsOpen","sensor","boolean","","","","","Is window open or closed?","","","6abd32926e7a5b6b9767033063baaf4c"
"Vehicle.Cabin.Door.Row2.Left.Window.Position","sensor","uint8","","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","","6eeda05cd5d357958a0b0649b1b406f8"
"Vehicle.Cabin.Door.Row2.Left.Window.IsChildLockEngaged","sensor","boolean","","","","","Is window child lock engaged. True = Engaged. False = Disengaged.","","","f41454131c6d502da452e1b1436e20c1"
"Vehicle.Cabin.Door.Row2.Left.Window.Switch","actuator","string","","","","","Switch controlling sliding action such as window, sunroof, or blind.","","['INACTIVE', 'CLOSE', 'OPEN', 'ONE_SHOT_CLOSE', 'ONE_SHOT_OPEN']","1a5d1c57f46e576a8a94853e2a44d3f8"
"Vehicle.Cabin.Door.Row2.Left.IsChildLockActive","sensor","boolean","","","","","Is door child lock engaged. True = Engaged. False = Disengaged.","","","1c08760700ca5814a62bac4e64628f8e"
"Vehicle.Cabin.Door.Row2.Left.Shade","branch","","","","","","Side window shade","","","beed1cdec4fb502390041087feaaa1bd"
"Vehicle.Cabin.Door.Row2.Left.Shade.Switch","actuator","string","","","","","Switch controlling sliding action such as window, sunroof, or blind.","","['INACTIVE', 'CLOSE', 'OPEN', 'ONE_SHOT_CLOSE', 'ONE_SHOT_OPEN']","41f6f14bbb595dcf8e51d1696e877114"
"Vehicle.Cabin.Door.Row2.Left.Shade.Position","actuator","uint8","","percent","0","100","Position of window blind. 0 = Fully retracted. 100 = Fully deployed.","","","33d7bdce5c915c3ea9633851f4f79cfb"
"Vehicle.Cabin.Door.Row2.Right","branch","","","","","","All doors, including windows and switches.","","","e40a30e4838f5aaa970888d2865bc19e"
"Vehicle.Cabin.Door.Row2.Right.IsOpen","actuator","boolean","","","","","Is door open or closed","","","06f3b61e354f5db7b5b0e7f551fac582"
"Vehicle.Cabin.Door.Row2.Right.IsLocked","actuator","boolean","","","","","Is door locked or unlocked. True = Locked. False = Unlocked.","","","51e82637cc1a5c6994e1928402a29419"
"Vehicle.Cabin.Door.Row2.Right.Window","branch","","","","","","Door window status","","","18950f3ff3a1598585a603c4224ad7bd"
"Vehicle.Cabin.Door.Row2.Right.Window.IsOpen","sensor","boolean","","","","","Is window open or closed?","","","793b5c94b89f5e11bc71cc8a6de8ec34"
"Vehicle.Cabin.Door.Row2.Right.Window.Position","sensor","uint8","","percent","0","100","Window position. 0 = Fully closed 100 = Fully opened.","","","f6323b78eecc58e5a9bc5d66f2548ce3"
"Vehicle.Cabin.Door.Row2.Right.Window.IsChildLockEngaged","sensor","boolean","","","","","Is window child lock engaged. True = Engaged. False = Disengaged.","","","6f018766950a5b5284ac1e8824fdacb0"
"Vehicle.Cabin.Door.Row2.Right.Window.Switch","actuator","string","","","","","Switch controlling sliding action such as window, sunroof, or blind.","","['INACTIVE', 'CLOSE', 'OPEN', 'ONE_SHOT_CLOSE', 'ONE_SHOT_OPEN']","364c0a712fa854b4b1b332eae1be179b"
